# k1/kF k2/kF k3/kF P(k1) P(k2)       P(k3)       B0        BSN    N_tr    B2      B4
# 
19 19 10 5.89806252e+01 5.89806252e+01 1.43547516e+02 8.24333398e+03 0.00000000e+00 2.60016000e+05 -1.82346660e+04 1.88145605e+04
19 19 11 5.89806252e+01 5.89806252e+01 1.22325600e+02 1.48303857e+04 0.00000000e+00 2.73840000e+05 -2.89113457e+04 1.89507773e+04
19 19 12 5.89806252e+01 5.89806252e+01 1.31217102e+02 1.01484629e+04 0.00000000e+00 3.16416000e+05 -1.82355117e+04 7.51493506e+03
19 19 13 5.89806252e+01 5.89806252e+01 1.06425072e+02 8.78322168e+03 0.00000000e+00 3.48216000e+05 -1.56393750e+04 5.64918994e+03
19 19 14 5.89806252e+01 5.89806252e+01 9.55221481e+01 5.76346777e+03 0.00000000e+00 3.71568000e+05 -1.17133789e+04 8.95962012e+03
19 19 15 5.89806252e+01 5.89806252e+01 8.57963486e+01 7.70726367e+03 0.00000000e+00 3.64944000e+05 -1.61457656e+04 1.40081982e+04
19 19 16 5.89806252e+01 5.89806252e+01 7.72970428e+01 9.98927246e+03 0.00000000e+00 4.33848000e+05 -1.80083320e+04 7.36270264e+03
19 19 17 5.89806252e+01 5.89806252e+01 7.03868866e+01 5.48904492e+03 0.00000000e+00 4.56624000e+05 -1.15573857e+04 9.91344824e+03
19 19 18 5.89806252e+01 5.89806252e+01 6.42634811e+01 1.04913135e+04 0.00000000e+00 4.83336000e+05 -2.02063105e+04 1.25704209e+04
19 19 19 5.89806252e+01 5.89806252e+01 5.89806252e+01 -3.17867896e+03 0.00000000e+00 4.74672000e+05 7.32242871e+03 -7.94616455e+03
20 10 9 5.85153694e+01 1.43547516e+02 1.51647842e+02 3.72200977e+04 0.00000000e+00 6.28800000e+03 -9.39603594e+04 1.22444445e+05
20 10 10 5.85153694e+01 1.43547516e+02 1.43547516e+02 3.86453828e+04 0.00000000e+00 9.60420000e+04 -7.56583047e+04 4.90675195e+04
20 11 8 5.85153694e+01 1.22325600e+02 1.61821243e+02 1.05633148e+05 0.00000000e+00 2.53200000e+03 -2.51731734e+05 3.08962906e+05
20 11 9 5.85153694e+01 1.22325600e+02 1.51647842e+02 4.34526172e+04 0.00000000e+00 9.40140000e+04 -8.82180781e+04 6.84774766e+04
20 11 10 5.85153694e+01 1.22325600e+02 1.43547516e+02 4.07686133e+04 0.00000000e+00 1.62336000e+05 -8.26002422e+04 6.20113633e+04
20 11 11 5.85153694e+01 1.22325600e+02 1.22325600e+02 2.15486855e+04 0.00000000e+00 1.74768000e+05 -4.26464453e+04 2.87622168e+04
20 12 7 5.85153694e+01 1.31217102e+02 1.90599930e+02 -1.09875791e+04 0.00000000e+00 3.09600000e+03 7.43298486e+03 3.96527578e+04
20 12 8 5.85153694e+01 1.31217102e+02 1.61821243e+02 4.55205859e+04 0.00000000e+00 7.52460000e+04 -9.16409609e+04 6.56810391e+04
20 12 9 5.85153694e+01 1.31217102e+02 1.51647842e+02 4.24034023e+04 0.00000000e+00 1.87608000e+05 -8.35770781e+04 5.73184180e+04
20 12 10 5.85153694e+01 1.31217102e+02 1.43547516e+02 4.33104336e+04 0.00000000e+00 1.87368000e+05 -9.42473125e+04 8.92718281e+04
20 12 11 5.85153694e+01 1.31217102e+02 1.22325600e+02 2.82243809e+04 0.00000000e+00 1.98096000e+05 -5.63008047e+04 3.93647383e+04
20 12 12 5.85153694e+01 1.31217102e+02 1.31217102e+02 1.98888320e+04 0.00000000e+00 2.28384000e+05 -3.71558711e+04 1.82106973e+04
20 13 6 5.85153694e+01 1.06425072e+02 2.07778030e+02 1.04068258e+05 0.00000000e+00 4.51200000e+03 -2.05498562e+05 1.38363172e+05
20 13 7 5.85153694e+01 1.06425072e+02 1.90599930e+02 3.19438477e+04 0.00000000e+00 8.08980000e+04 -7.00025312e+04 6.92363828e+04
20 13 8 5.85153694e+01 1.06425072e+02 1.61821243e+02 3.03082051e+04 0.00000000e+00 1.57128000e+05 -6.40594180e+04 5.55450547e+04
20 13 9 5.85153694e+01 1.06425072e+02 1.51647842e+02 3.00364883e+04 0.00000000e+00 2.10336000e+05 -5.97419922e+04 4.26493008e+04
20 13 10 5.85153694e+01 1.06425072e+02 1.43547516e+02 1.82162617e+04 0.00000000e+00 2.07096000e+05 -3.79223008e+04 3.21168438e+04
20 13 11 5.85153694e+01 1.06425072e+02 1.22325600e+02 1.19616426e+04 0.00000000e+00 2.21304000e+05 -2.42684121e+04 1.89906035e+04
20 13 12 5.85153694e+01 1.06425072e+02 1.31217102e+02 2.35288496e+04 0.00000000e+00 2.51376000e+05 -4.70415977e+04 3.36082930e+04
20 13 13 5.85153694e+01 1.06425072e+02 1.06425072e+02 2.59288730e+04 0.00000000e+00 2.78256000e+05 -5.54086016e+04 5.03796758e+04
20 14 5 5.85153694e+01 9.55221481e+01 2.49657516e+02 2.40528965e+04 0.00000000e+00 4.60800000e+03 -3.53056562e+04 -1.19995371e+04
20 14 6 5.85153694e+01 9.55221481e+01 2.07778030e+02 5.67598125e+04 0.00000000e+00 8.00820000e+04 -1.06483844e+05 5.31395234e+04
20 14 7 5.85153694e+01 9.55221481e+01 1.90599930e+02 2.91349336e+04 0.00000000e+00 1.49760000e+05 -5.39511406e+04 2.62637891e+04
20 14 8 5.85153694e+01 9.55221481e+01 1.61821243e+02 2.48263691e+04 0.00000000e+00 1.68336000e+05 -4.58846289e+04 2.22298496e+04
20 14 9 5.85153694e+01 9.55221481e+01 1.51647842e+02 1.90146641e+04 0.00000000e+00 2.25528000e+05 -3.74388594e+04 2.41550234e+04
20 14 10 5.85153694e+01 9.55221481e+01 1.43547516e+02 1.44817490e+04 0.00000000e+00 2.19624000e+05 -2.78136836e+04 1.54751143e+04
20 14 11 5.85153694e+01 9.55221481e+01 1.22325600e+02 1.94421621e+04 0.00000000e+00 2.35560000e+05 -4.06185117e+04 3.37103516e+04
20 14 12 5.85153694e+01 9.55221481e+01 1.31217102e+02 1.33738379e+04 0.00000000e+00 2.68152000e+05 -2.93836895e+04 2.86379434e+04
20 14 13 5.85153694e+01 9.55221481e+01 1.06425072e+02 1.38407344e+04 0.00000000e+00 2.99496000e+05 -2.60921348e+04 1.42578184e+04
20 14 14 5.85153694e+01 9.55221481e+01 9.55221481e+01 8.09989258e+03 0.00000000e+00 3.15552000e+05 -1.83731406e+04 1.93882773e+04
20 15 4 5.85153694e+01 8.57963486e+01 2.98621796e+02 7.84437812e+04 0.00000000e+00 1.77600000e+03 -2.11877516e+05 2.94587562e+05
20 15 5 5.85153694e+01 8.57963486e+01 2.49657516e+02 4.99177305e+04 0.00000000e+00 6.82620000e+04 -1.04564484e+05 8.95858125e+04
20 15 6 5.85153694e+01 8.57963486e+01 2.07778030e+02 3.73595234e+04 0.00000000e+00 1.28112000e+05 -7.04009219e+04 3.83336953e+04
20 15 7 5.85153694e+01 8.57963486e+01 1.90599930e+02 2.30087520e+04 0.00000000e+00 1.49376000e+05 -4.38763555e+04 2.52554609e+04
20 15 8 5.85153694e+01 8.57963486e+01 1.61821243e+02 2.06863672e+04 0.00000000e+00 1.66080000e+05 -4.67886211e+04 4.98188242e+04
20 15 9 5.85153694e+01 8.57963486e+01 1.51647842e+02 1.60133037e+04 0.00000000e+00 2.20032000e+05 -3.35340234e+04 2.76710215e+04
20 15 10 5.85153694e+01 8.57963486e+01 1.43547516e+02 1.81454043e+04 0.00000000e+00 2.17128000e+05 -3.64302031e+04 2.65981816e+04
20 15 11 5.85153694e+01 8.57963486e+01 1.22325600e+02 2.56416152e+04 0.00000000e+00 2.31096000e+05 -5.21808516e+04 3.95958164e+04
20 15 12 5.85153694e+01 8.57963486e+01 1.31217102e+02 1.05020752e+04 0.00000000e+00 2.63256000e+05 -1.82523770e+04 4.97499219e+03
20 15 13 5.85153694e+01 8.57963486e+01 1.06425072e+02 1.08982256e+04 0.00000000e+00 2.90880000e+05 -2.06203613e+04 1.21721348e+04
20 15 14 5.85153694e+01 8.57963486e+01 9.55221481e+01 9.10525684e+03 0.00000000e+00 3.10488000e+05 -1.82402227e+04 1.30275781e+04
20 15 15 5.85153694e+01 8.57963486e+01 8.57963486e+01 3.03053857e+03 0.00000000e+00 3.05328000e+05 -9.70114844e+03 1.76316562e+04
20 16 3 5.85153694e+01 7.72970428e+01 4.02876801e+02 6.65501562e+04 0.00000000e+00 1.39200000e+03 -1.02787125e+05 -3.03526973e+04
20 16 4 5.85153694e+01 7.72970428e+01 2.98621796e+02 4.50029219e+04 0.00000000e+00 5.65860000e+04 -8.79381484e+04 5.74280430e+04
20 16 5 5.85153694e+01 7.72970428e+01 2.49657516e+02 2.19029902e+04 0.00000000e+00 1.41264000e+05 -4.96027852e+04 5.21716914e+04
20 16 6 5.85153694e+01 7.72970428e+01 2.07778030e+02 2.42194277e+04 0.00000000e+00 1.53768000e+05 -5.14122031e+04 4.59191289e+04
20 16 7 5.85153694e+01 7.72970428e+01 1.90599930e+02 2.36907891e+04 0.00000000e+00 1.78248000e+05 -4.78610547e+04 3.69695195e+04
20 16 8 5.85153694e+01 7.72970428e+01 1.61821243e+02 2.02842988e+04 0.00000000e+00 1.98360000e+05 -4.18097695e+04 3.46883828e+04
20 16 9 5.85153694e+01 7.72970428e+01 1.51647842e+02 2.29754590e+04 0.00000000e+00 2.63376000e+05 -4.49131953e+04 2.89720742e+04
20 16 10 5.85153694e+01 7.72970428e+01 1.43547516e+02 1.53591562e+04 0.00000000e+00 2.58288000e+05 -3.09138594e+04 2.27044648e+04
20 16 11 5.85153694e+01 7.72970428e+01 1.22325600e+02 1.75237793e+04 0.00000000e+00 2.74776000e+05 -3.68097969e+04 3.17801152e+04
20 16 12 5.85153694e+01 7.72970428e+01 1.31217102e+02 1.65280293e+04 0.00000000e+00 3.15936000e+05 -3.46868789e+04 2.95093301e+04
20 16 13 5.85153694e+01 7.72970428e+01 1.06425072e+02 1.58398623e+04 0.00000000e+00 3.48744000e+05 -3.35370547e+04 2.91055801e+04
20 16 14 5.85153694e+01 7.72970428e+01 9.55221481e+01 1.55601328e+04 0.00000000e+00 3.72240000e+05 -3.04793184e+04 1.99505195e+04
20 16 15 5.85153694e+01 7.72970428e+01 8.57963486e+01 1.02404365e+04 0.00000000e+00 3.64152000e+05 -2.13113477e+04 1.77659824e+04
20 16 16 5.85153694e+01 7.72970428e+01 7.72970428e+01 7.77732373e+03 0.00000000e+00 4.35456000e+05 -1.66911035e+04 1.50453193e+04
20 17 2 5.85153694e+01 7.03868866e+01 2.85095215e+02 7.53416484e+04 0.00000000e+00 3.07200000e+03 -1.66229609e+05 1.73694516e+05
20 17 3 5.85153694e+01 7.03868866e+01 4.02876801e+02 3.01064375e+04 0.00000000e+00 4.21620000e+04 -6.42389805e+04 5.75540273e+04
20 17 4 5.85153694e+01 7.03868866e+01 2.98621796e+02 2.45129219e+04 0.00000000e+00 1.11888000e+05 -4.69588047e+04 2.84981641e+04
20 17 5 5.85153694e+01 7.03868866e+01 2.49657516e+02 2.69219258e+04 0.00000000e+00 1.50600000e+05 -5.60398086e+04 4.65844805e+04
20 17 6 5.85153694e+01 7.03868866e+01 2.07778030e+02 2.00233613e+04 0.00000000e+00 1.60776000e+05 -3.53134219e+04 1.21631523e+04
20 17 7 5.85153694e+01 7.03868866e+01 1.90599930e+02 2.25133789e+04 0.00000000e+00 1.86024000e+05 -4.04864883e+04 1.59356162e+04
20 17 8 5.85153694e+01 7.03868866e+01 1.61821243e+02 1.15593574e+04 0.00000000e+00 2.08440000e+05 -2.44464219e+04 2.18711406e+04
20 17 9 5.85153694e+01 7.03868866e+01 1.51647842e+02 1.72608984e+04 0.00000000e+00 2.76240000e+05 -3.50018242e+04 2.65059434e+04
20 17 10 5.85153694e+01 7.03868866e+01 1.43547516e+02 6.59564746e+03 0.00000000e+00 2.72088000e+05 -1.40665332e+04 1.27515498e+04
20 17 11 5.85153694e+01 7.03868866e+01 1.22325600e+02 1.00754482e+04 0.00000000e+00 2.88000000e+05 -1.89910430e+04 1.04252441e+04
20 17 12 5.85153694e+01 7.03868866e+01 1.31217102e+02 1.13693721e+04 0.00000000e+00 3.29520000e+05 -2.13998672e+04 1.11447158e+04
20 17 13 5.85153694e+01 7.03868866e+01 1.06425072e+02 1.27354326e+04 0.00000000e+00 3.65736000e+05 -2.72373574e+04 2.43549531e+04
20 17 14 5.85153694e+01 7.03868866e+01 9.55221481e+01 1.24064736e+04 0.00000000e+00 3.88344000e+05 -2.32250547e+04 1.21905430e+04
20 17 15 5.85153694e+01 7.03868866e+01 8.57963486e+01 2.46617163e+03 0.00000000e+00 3.82608000e+05 -8.03820752e+03 1.44831787e+04
20 17 16 5.85153694e+01 7.03868866e+01 7.72970428e+01 1.05270732e+04 0.00000000e+00 4.57128000e+05 -2.17419277e+04 1.76007559e+04
20 17 17 5.85153694e+01 7.03868866e+01 7.03868866e+01 4.14348535e+03 0.00000000e+00 4.77072000e+05 -9.21325977e+03 9.33463672e+03
20 18 1 5.85153694e+01 6.42634811e+01 1.49714310e+02 -3.15276484e+04 0.00000000e+00 2.02800000e+03 5.47845078e+04 -1.48880303e+04
20 18 2 5.85153694e+01 6.42634811e+01 2.85095215e+02 4.54972227e+04 0.00000000e+00 4.45500000e+04 -8.59446172e+04 4.53141328e+04
20 18 3 5.85153694e+01 6.42634811e+01 4.02876801e+02 5.28716055e+04 0.00000000e+00 7.21680000e+04 -1.08593539e+05 8.67704844e+04
20 18 4 5.85153694e+01 6.42634811e+01 2.98621796e+02 3.33630820e+04 0.00000000e+00 1.20120000e+05 -6.23991172e+04 3.26242891e+04
20 18 5 5.85153694e+01 6.42634811e+01 2.49657516e+02 2.15796582e+04 0.00000000e+00 1.59792000e+05 -4.50752188e+04 3.84505664e+04
20 18 6 5.85153694e+01 6.42634811e+01 2.07778030e+02 1.85641543e+04 0.00000000e+00 1.70208000e+05 -3.68214727e+04 2.57750195e+04
20 18 7 5.85153694e+01 6.42634811e+01 1.90599930e+02 1.32540547e+04 0.00000000e+00 1.96776000e+05 -2.71891387e+04 2.14290273e+04
20 18 8 5.85153694e+01 6.42634811e+01 1.61821243e+02 2.34426445e+04 0.00000000e+00 2.19768000e+05 -4.78322891e+04 3.76397891e+04
20 18 9 5.85153694e+01 6.42634811e+01 1.51647842e+02 9.57533887e+03 0.00000000e+00 2.91600000e+05 -1.93569688e+04 1.51623203e+04
20 18 10 5.85153694e+01 6.42634811e+01 1.43547516e+02 1.41097725e+04 0.00000000e+00 2.87544000e+05 -2.83636816e+04 2.12350039e+04
20 18 11 5.85153694e+01 6.42634811e+01 1.22325600e+02 1.30855566e+04 0.00000000e+00 3.03912000e+05 -2.47910195e+04 1.35540156e+04
20 18 12 5.85153694e+01 6.42634811e+01 1.31217102e+02 9.45320410e+03 0.00000000e+00 3.50472000e+05 -1.89037734e+04 1.32359639e+04
20 18 13 5.85153694e+01 6.42634811e+01 1.06425072e+02 1.37249023e+04 0.00000000e+00 3.86520000e+05 -2.66058223e+04 1.63580332e+04
20 18 14 5.85153694e+01 6.42634811e+01 9.55221481e+01 1.02430957e+04 0.00000000e+00 4.10208000e+05 -2.23979316e+04 2.11741660e+04
20 18 15 5.85153694e+01 6.42634811e+01 8.57963486e+01 6.78150244e+03 0.00000000e+00 4.05024000e+05 -1.40646924e+04 1.13604072e+04
20 18 16 5.85153694e+01 6.42634811e+01 7.72970428e+01 6.99826709e+03 0.00000000e+00 4.81056000e+05 -1.43506143e+04 1.13589043e+04
20 18 17 5.85153694e+01 6.42634811e+01 7.03868866e+01 9.34219824e+03 0.00000000e+00 5.05872000e+05 -1.83220762e+04 1.21276436e+04
20 18 18 5.85153694e+01 6.42634811e+01 6.42634811e+01 9.15131934e+03 0.00000000e+00 5.35152000e+05 -1.61259668e+04 5.24635840e+03
20 19 1 5.85153694e+01 5.89806252e+01 1.49714310e+02 -2.38745435e+03 0.00000000e+00 2.36940000e+04 6.35825989e+02 1.09225547e+04
20 19 2 5.85153694e+01 5.89806252e+01 2.85095215e+02 2.49607148e+04 0.00000000e+00 6.42000000e+04 -4.90656328e+04 3.20413027e+04
20 19 3 5.85153694e+01 5.89806252e+01 4.02876801e+02 3.89426680e+04 0.00000000e+00 7.20240000e+04 -8.47225938e+04 7.79946406e+04
20 19 4 5.85153694e+01 5.89806252e+01 2.98621796e+02 2.96491758e+04 0.00000000e+00 1.18968000e+05 -5.73994648e+04 3.66267930e+04
20 19 5 5.85153694e+01 5.89806252e+01 2.49657516e+02 2.63966973e+04 0.00000000e+00 1.57560000e+05 -4.89726367e+04 2.55366836e+04
20 19 6 5.85153694e+01 5.89806252e+01 2.07778030e+02 1.30558057e+04 0.00000000e+00 1.68984000e+05 -2.93886660e+04 3.10996738e+04
20 19 7 5.85153694e+01 5.89806252e+01 1.90599930e+02 2.11525742e+04 0.00000000e+00 1.96080000e+05 -4.12711406e+04 2.52643320e+04
20 19 8 5.85153694e+01 5.89806252e+01 1.61821243e+02 1.90132480e+04 0.00000000e+00 2.18352000e+05 -4.11218711e+04 3.81532305e+04
20 19 9 5.85153694e+01 5.89806252e+01 1.51647842e+02 1.07256055e+04 0.00000000e+00 2.88648000e+05 -2.21721914e+04 1.80938242e+04
20 19 10 5.85153694e+01 5.89806252e+01 1.43547516e+02 1.25305449e+04 0.00000000e+00 2.83776000e+05 -2.56614668e+04 2.06400859e+04
20 19 11 5.85153694e+01 5.89806252e+01 1.22325600e+02 9.82370215e+03 0.00000000e+00 3.02856000e+05 -1.93850059e+04 1.31991504e+04
20 19 12 5.85153694e+01 5.89806252e+01 1.31217102e+02 1.17845938e+04 0.00000000e+00 3.45312000e+05 -2.61250996e+04 2.58415977e+04
20 19 13 5.85153694e+01 5.89806252e+01 1.06425072e+02 7.04017627e+03 0.00000000e+00 3.81840000e+05 -1.31075645e+04 6.64499561e+03
20 19 14 5.85153694e+01 5.89806252e+01 9.55221481e+01 7.28789990e+03 0.00000000e+00 4.07688000e+05 -1.46411045e+04 1.04593965e+04
20 19 15 5.85153694e+01 5.89806252e+01 8.57963486e+01 6.70801172e+03 0.00000000e+00 4.00728000e+05 -1.26628184e+04 6.76769531e+03
20 19 16 5.85153694e+01 5.89806252e+01 7.72970428e+01 9.64595410e+03 0.00000000e+00 4.77576000e+05 -2.05605625e+04 1.85066543e+04
20 19 17 5.85153694e+01 5.89806252e+01 7.03868866e+01 4.93600098e+03 0.00000000e+00 5.01168000e+05 -9.83424512e+03 6.81360059e+03
20 19 18 5.85153694e+01 5.89806252e+01 6.42634811e+01 7.47004102e+03 0.00000000e+00 5.28816000e+05 -1.53380693e+04 1.24921211e+04
20 19 19 5.85153694e+01 5.89806252e+01 5.89806252e+01 5.24378613e+03 0.00000000e+00 5.26320000e+05 -9.00214453e+03 2.20215649e+03
20 20 1 5.85153694e+01 5.85153694e+01 1.49714310e+02 9.13314551e+03 0.00000000e+00 3.63360000e+04 -1.33460059e+04 -5.08781543e+03
20 20 2 5.85153694e+01 5.85153694e+01 2.85095215e+02 1.62353193e+04 0.00000000e+00 7.13280000e+04 -3.90030508e+04 4.79226758e+04
20 20 3 5.85153694e+01 5.85153694e+01 4.02876801e+02 2.57626934e+04 0.00000000e+00 7.94880000e+04 -5.31807227e+04 4.26081641e+04
20 20 4 5.85153694e+01 5.85153694e+01 2.98621796e+02 2.07959102e+04 0.00000000e+00 1.30416000e+05 -4.63737500e+04 4.67345273e+04
20 20 5 5.85153694e+01 5.85153694e+01 2.49657516e+02 1.89553340e+04 0.00000000e+00 1.73376000e+05 -3.09664609e+04 2.18125220e+03
20 20 6 5.85153694e+01 5.85153694e+01 2.07778030e+02 2.24287402e+04 0.00000000e+00 1.85184000e+05 -4.60851445e+04 3.65835078e+04
20 20 7 5.85153694e+01 5.85153694e+01 1.90599930e+02 2.37199492e+04 0.00000000e+00 2.13936000e+05 -4.98703477e+04 4.23814375e+04
20 20 8 5.85153694e+01 5.85153694e+01 1.61821243e+02 4.32807959e+03 0.00000000e+00 2.39664000e+05 -9.88078125e+03 1.05915684e+04
20 20 9 5.85153694e+01 5.85153694e+01 1.51647842e+02 1.41884873e+04 0.00000000e+00 3.18816000e+05 -2.69925117e+04 1.54614912e+04
20 20 10 5.85153694e+01 5.85153694e+01 1.43547516e+02 1.25413369e+04 0.00000000e+00 3.11112000e+05 -2.62708184e+04 2.20150762e+04
20 20 11 5.85153694e+01 5.85153694e+01 1.22325600e+02 9.29335254e+03 0.00000000e+00 3.30552000e+05 -1.63820801e+04 4.97960938e+03
20 20 12 5.85153694e+01 5.85153694e+01 1.31217102e+02 1.10225693e+04 0.00000000e+00 3.80136000e+05 -1.93971465e+04 6.88369629e+03
20 20 13 5.85153694e+01 5.85153694e+01 1.06425072e+02 1.01843574e+04 0.00000000e+00 4.20744000e+05 -1.84032383e+04 7.31622607e+03
20 20 14 5.85153694e+01 5.85153694e+01 9.55221481e+01 1.13190928e+04 0.00000000e+00 4.46496000e+05 -2.27312168e+04 1.65778535e+04
20 20 15 5.85153694e+01 5.85153694e+01 8.57963486e+01 9.42325000e+03 0.00000000e+00 4.39488000e+05 -1.80823359e+04 1.06042910e+04
20 20 16 5.85153694e+01 5.85153694e+01 7.72970428e+01 8.84544531e+03 0.00000000e+00 5.25696000e+05 -1.80422988e+04 1.42719678e+04
20 20 17 5.85153694e+01 5.85153694e+01 7.03868866e+01 2.82785059e+03 0.00000000e+00 5.51088000e+05 -6.61496582e+03 7.62788086e+03
20 20 18 5.85153694e+01 5.85153694e+01 6.42634811e+01 1.83455139e+03 0.00000000e+00 5.81448000e+05 -4.79116699e+03 6.58111328e+03
20 20 19 5.85153694e+01 5.85153694e+01 5.89806252e+01 5.88981445e+03 0.00000000e+00 5.74272000e+05 -1.22138076e+04 1.01320518e+04
20 20 20 5.85153694e+01 5.85153694e+01 5.85153694e+01 5.42557764e+03 0.00000000e+00 6.35904000e+05 -1.03240781e+04 5.91491650e+03
21 10 10 5.39949799e+01 1.43547516e+02 1.43547516e+02 -4.40534727e+04 0.00000000e+00 6.15200000e+03 8.81276328e+04 -7.32643359e+04
21 11 9 5.39949799e+01 1.22325600e+02 1.51647842e+02 5.60247148e+04 0.00000000e+00 6.16800000e+03 -9.81027891e+04 3.97629062e+04
21 11 10 5.39949799e+01 1.22325600e+02 1.43547516e+02 4.87288633e+04 0.00000000e+00 1.03890000e+05 -1.04716430e+05 9.71784922e+04
21 11 11 5.39949799e+01 1.22325600e+02 1.22325600e+02 3.01420020e+04 0.00000000e+00 1.86744000e+05 -5.94375195e+04 3.94740547e+04
21 12 8 5.39949799e+01 1.31217102e+02 1.61821243e+02 7.23843125e+04 0.00000000e+00 2.49600000e+03 -1.57037984e+05 1.41928453e+05
21 12 9 5.39949799e+01 1.31217102e+02 1.51647842e+02 3.17313281e+04 0.00000000e+00 1.09598000e+05 -6.86482656e+04 6.54423750e+04
21 12 10 5.39949799e+01 1.31217102e+02 1.43547516e+02 3.88217461e+04 0.00000000e+00 1.99776000e+05 -8.36519531e+04 7.85216875e+04
21 12 11 5.39949799e+01 1.31217102e+02 1.22325600e+02 1.89096406e+04 0.00000000e+00 2.14920000e+05 -3.66938008e+04 2.36524102e+04
21 12 12 5.39949799e+01 1.31217102e+02 1.31217102e+02 2.20675898e+04 0.00000000e+00 2.46000000e+05 -4.41423984e+04 3.02851191e+04
21 13 7 5.39949799e+01 1.06425072e+02 1.90599930e+02 5.74771484e+04 0.00000000e+00 4.48800000e+03 -1.35233469e+05 1.51476000e+05
21 13 8 5.39949799e+01 1.06425072e+02 1.61821243e+02 2.78163379e+04 0.00000000e+00 8.89620000e+04 -6.08345352e+04 5.83442383e+04
21 13 9 5.39949799e+01 1.06425072e+02 1.51647842e+02 2.76715664e+04 0.00000000e+00 2.24208000e+05 -6.01689766e+04 5.78529961e+04
21 13 10 5.39949799e+01 1.06425072e+02 1.43547516e+02 1.96861602e+04 0.00000000e+00 2.23752000e+05 -3.73232891e+04 2.08287324e+04
21 13 11 5.39949799e+01 1.06425072e+02 1.22325600e+02 3.00202949e+04 0.00000000e+00 2.36904000e+05 -6.03346719e+04 4.37656758e+04
21 13 12 5.39949799e+01 1.06425072e+02 1.31217102e+02 1.49670146e+04 0.00000000e+00 2.73984000e+05 -2.95200469e+04 2.03864980e+04
21 13 13 5.39949799e+01 1.06425072e+02 1.06425072e+02 1.43936914e+04 0.00000000e+00 3.02040000e+05 -2.96041680e+04 2.32442676e+04
21 14 6 5.39949799e+01 9.55221481e+01 2.07778030e+02 -9.22722168e+03 0.00000000e+00 5.54400000e+03 2.72105938e+04 -5.29559141e+04
21 14 7 5.39949799e+01 9.55221481e+01 1.90599930e+02 3.92529492e+04 0.00000000e+00 9.25700000e+04 -8.78432344e+04 8.99207656e+04
21 14 8 5.39949799e+01 9.55221481e+01 1.61821243e+02 3.13909609e+04 0.00000000e+00 1.80480000e+05 -6.66944609e+04 5.86188555e+04
21 14 9 5.39949799e+01 9.55221481e+01 1.51647842e+02 2.71129355e+04 0.00000000e+00 2.41920000e+05 -5.37576914e+04 3.73798555e+04
21 14 10 5.39949799e+01 9.55221481e+01 1.43547516e+02 2.05950332e+04 0.00000000e+00 2.38776000e+05 -4.09467148e+04 2.87571719e+04
21 14 11 5.39949799e+01 9.55221481e+01 1.22325600e+02 2.27824512e+04 0.00000000e+00 2.53944000e+05 -4.54660352e+04 3.22048359e+04
21 14 12 5.39949799e+01 9.55221481e+01 1.31217102e+02 1.25921426e+04 0.00000000e+00 2.89920000e+05 -2.69893066e+04 2.42894844e+04
21 14 13 5.39949799e+01 9.55221481e+01 1.06425072e+02 1.14051475e+04 0.00000000e+00 3.20376000e+05 -2.12798633e+04 1.07689004e+04
21 14 14 5.39949799e+01 9.55221481e+01 9.55221481e+01 1.18573506e+04 0.00000000e+00 3.41544000e+05 -2.54734512e+04 2.27772617e+04
21 15 5 5.39949799e+01 8.57963486e+01 2.49657516e+02 5.43408672e+04 0.00000000e+00 3.19200000e+03 -1.01321477e+05 4.78032578e+04
21 15 6 5.39949799e+01 8.57963486e+01 2.07778030e+02 3.81462188e+04 0.00000000e+00 7.97820000e+04 -7.84162031e+04 6.10151562e+04
21 15 7 5.39949799e+01 8.57963486e+01 1.90599930e+02 3.56424297e+04 0.00000000e+00 1.58208000e+05 -7.68204141e+04 7.13525781e+04
21 15 8 5.39949799e+01 8.57963486e+01 1.61821243e+02 3.29623516e+04 0.00000000e+00 1.80336000e+05 -6.63023984e+04 4.74746445e+04
21 15 9 5.39949799e+01 8.57963486e+01 1.51647842e+02 1.87650137e+04 0.00000000e+00 2.38224000e+05 -3.77943555e+04 2.86211094e+04
21 15 10 5.39949799e+01 8.57963486e+01 1.43547516e+02 2.26416719e+04 0.00000000e+00 2.33832000e+05 -4.54566836e+04 3.31749258e+04
21 15 11 5.39949799e+01 8.57963486e+01 1.22325600e+02 1.79499062e+04 0.00000000e+00 2.48952000e+05 -3.31531953e+04 1.54856055e+04
21 15 12 5.39949799e+01 8.57963486e+01 1.31217102e+02 1.58197031e+04 0.00000000e+00 2.84880000e+05 -2.94377422e+04 1.56589014e+04
21 15 13 5.39949799e+01 8.57963486e+01 1.06425072e+02 1.71454746e+04 0.00000000e+00 3.15768000e+05 -3.36688320e+04 2.22974199e+04
21 15 14 5.39949799e+01 8.57963486e+01 9.55221481e+01 1.33465156e+04 0.00000000e+00 3.36600000e+05 -2.59583789e+04 1.70360156e+04
21 15 15 5.39949799e+01 8.57963486e+01 8.57963486e+01 1.07026758e+04 0.00000000e+00 3.29592000e+05 -2.05444004e+04 1.21582734e+04
21 16 4 5.39949799e+01 7.72970428e+01 2.98621796e+02 7.15350859e+04 0.00000000e+00 2.83200000e+03 -1.46710844e+05 1.06612273e+05
